click_par,channel,app_name,page_name,user_id
{"_portal_tableListTrace_h5":201},home,portal-app,resident_人工调度台,10055175
{"_portal_tableListTrace_h5":293},home,portal-app,resident_人工调度台,10064203
{"_portal_tableListTrace_h5":283},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":196},home,portal-app,resident_人工调度台,10043070
{"_portal_wayBillClickTrace_h5":342},home,portal-app,resident_人工调度台,10052085
{"_portal_tableListTrace_h5":354},home,portal-app,resident_人工调度台,10064203
{"_portal_tableListTrace_h5":263},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":289},home,portal-app,resident_人工调度台,10064203
{"_portal_tableListTrace_h5":207},home,portal-app,resident_人工调度台,10045649
{"_portal_tableListTrace_h5":538},home,portal-app,resident_人工调度台,10062468
{"_portal_tableListTrace_h5":906},home,portal-app,resident_人工调度台,10062468
{"_portal_wayBillClickTrace_h5":400},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":369},home,portal-app,resident_人工调度台,10055175
{"_portal_wayBillClickTrace_h5":429},home,portal-app,resident_人工调度台,10063780
{"_portal_wayBillClickTrace_h5":438},home,portal-app,resident_人工调度台,10055474
{"_portal_tableListTrace_h5":334},home,portal-app,resident_人工调度台,10063404
{"_portal_wayBillClickTrace_h5":469},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":831},home,portal-app,resident_人工调度台,10052085
{"_portal_tableListTrace_h5":232},home,portal-app,resident_人工调度台,10063404
{"_portal_tableListTrace_h5":457},home,portal-app,resident_人工调度台,10063780
{"_portal_tableListTrace_h5":319},home,portal-app,resident_人工调度台,10055474
{"_portal_wayBillClickTrace_h5":340},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":238},home,portal-app,resident_人工调度台,10063404
{"_portal_tableListTrace_h5":487},home,portal-app,resident_人工调度台,10055474
{"_portal_tableListTrace_h5":437},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":432},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":248},home,portal-app,resident_人工调度台,10045649
{"_portal_tableListTrace_h5":402},home,portal-app,resident_人工调度台,10041103
{"_portal_tableListTrace_h5":461},home,portal-app,resident_人工调度台,10045649
{"_portal_tableListTrace_h5":518},home,portal-app,resident_人工调度台,10049990
{"_portal_wayBillClickTrace_h5":432},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":435},home,portal-app,resident_人工调度台,10060900
{"_portal_wayBillClickTrace_h5":288},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":210},home,portal-app,resident_人工调度台,10045649
{"_portal_tableListTrace_h5":234},home,portal-app,resident_人工调度台,10041103
{"_portal_tableListTrace_h5":267},home,portal-app,resident_人工调度台,10060900
{"_portal_tableListTrace_h5":409},home,portal-app,resident_人工调度台,10041103
{"_portal_wayBillClickTrace_h5":415},home,portal-app,resident_人工调度台,10041103
{"_portal_tableListTrace_h5":307},home,portal-app,resident_人工调度台,10060900
{"_portal_tableListTrace_h5":142},home,portal-app,resident_人工调度台,10059147
{"_portal_tableListTrace_h5":7371},home,portal-app,resident_人工调度台,10047085
{"_portal_tableListTrace_h5":370},home,portal-app,resident_人工调度台,10063404
{"_portal_tableListTrace_h5":411},home,portal-app,resident_人工调度台,10063404
{"_portal_tableListTrace_h5":2134},home,portal-app,resident_人工调度台,10064225
{"_portal_wayBillClickTrace_h5":1960},home,portal-app,resident_人工调度台,10064225
{"_portal_tableListTrace_h5":230},home,portal-app,resident_人工调度台,10059147
{"_portal_tableListTrace_h5":720},home,portal-app,resident_人工调度台,10064203
{"_portal_tableListTrace_h5":266},home,portal-app,resident_人工调度台,10051110
{"_portal_wayBillClickTrace_h5":331},home,portal-app,resident_人工调度台,10059147
{"_portal_tableListTrace_h5":388},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":327},home,portal-app,resident_人工调度台,10064203
{"_portal_tableListTrace_h5":295},home,portal-app,resident_人工调度台,10051110
{"_portal_tableListTrace_h5":335},home,portal-app,resident_人工调度台,10062979
{"_portal_tableListTrace_h5":367},home,portal-app,resident_人工调度台,10020863
{"_portal_tableListTrace_h5":239},home,portal-app,resident_人工调度台,10063404
{"_portal_tableListTrace_h5":282},home,portal-app,resident_人工调度台,10051110
{"_portal_tableListTrace_h5":400},home,portal-app,resident_人工调度台,10043070
{"_portal_wayBillClickTrace_h5":352},home,portal-app,resident_人工调度台,10020863
{"_portal_tableListTrace_h5":352},home,portal-app,resident_人工调度台,10063404
{"_portal_makeAssignTrace_h5":1143},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":409},home,portal-app,resident_人工调度台,10064203
{"_portal_wayBillClickTrace_h5":350},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":424},home,portal-app,resident_人工调度台,10050591
{"_portal_wayBillClickTrace_h5":381},home,portal-app,resident_人工调度台,10064203
{"_portal_tableListTrace_h5":141},home,portal-app,resident_人工调度台,10020863
{"_portal_tableListTrace_h5":252},home,portal-app,resident_人工调度台,10020863
{"_portal_tableListTrace_h5":420},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":180},home,portal-app,resident_人工调度台,10020863
{"_portal_tableListTrace_h5":368},home,portal-app,resident_人工调度台,10050591
{"_portal_tableListTrace_h5":217},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":247},home,portal-app,resident_人工调度台,10040069
{"_portal_tableListTrace_h5":191},home,portal-app,resident_人工调度台,10045649
{"_portal_tableListTrace_h5":746},home,portal-app,resident_人工调度台,10062979
{"_portal_wayBillClickTrace_h5":4},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":349},home,portal-app,resident_人工调度台,10064203
{"_portal_wayBillClickTrace_h5":382},home,portal-app,resident_人工调度台,10050591
{"_portal_tableListTrace_h5":2540},home,portal-app,dispatch_人工调度台,10044595
{"_portal_wayBillClickTrace_h5":359},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":461},home,portal-app,resident_人工调度台,10020863
{"_portal_tableListTrace_h5":388},home,portal-app,resident_人工调度台,10064203
{"_portal_wayBillClickTrace_h5":271},home,portal-app,resident_人工调度台,10040069
{"_portal_tableListTrace_h5":431},home,portal-app,resident_人工调度台,10064203
{"_portal_tableListTrace_h5":497},home,portal-app,resident_人工调度台,10040069
{"_portal_tableListTrace_h5":416},home,portal-app,resident_人工调度台,10050591
{"_portal_tableListTrace_h5":334},home,portal-app,resident_人工调度台,10064203
{"_portal_wayBillClickTrace_h5":612},home,portal-app,resident_人工调度台,10062995
{"_portal_tableListTrace_h5":301},home,portal-app,resident_人工调度台,10064203
{"_portal_tableListTrace_h5":624},home,portal-app,resident_人工调度台,10064203
{"_portal_tableListTrace_h5":678},home,portal-app,resident_人工调度台,10062995
{"_portal_makeAssignTrace_h5":1199},home,portal-app,resident_人工调度台,10062110
{"_portal_wayBillClickTrace_h5":280},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":261},home,portal-app,resident_人工调度台,10051110
{"_portal_tableListTrace_h5":499},home,portal-app,resident_人工调度台,10050591
{"_portal_tableListTrace_h5":308},home,portal-app,resident_人工调度台,10050591
{"_portal_tableListTrace_h5":433},home,portal-app,resident_人工调度台,10064203
{"_portal_makeAssignTrace_h5":2837},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":330},home,portal-app,resident_人工调度台,10064203
{"_portal_tableListTrace_h5":390},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":460},home,portal-app,dispatch_人工调度台,10059311
{"_portal_wayBillClickTrace_h5":354},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":366},home,portal-app,dispatch_人工调度台,10059311
{"_portal_wayBillClickTrace_h5":468},home,portal-app,resident_人工调度台,10060224
{"_portal_tableListTrace_h5":539},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":581},home,portal-app,resident_人工调度台,10062995
{"_portal_tableListTrace_h5":285},home,portal-app,resident_人工调度台,10060224
{"_portal_wayBillClickTrace_h5":613},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":262},home,portal-app,resident_人工调度台,10064225
{"_portal_tableListTrace_h5":583},home,portal-app,resident_人工调度台,10060224
{"_portal_tableListTrace_h5":251},home,portal-app,resident_人工调度台,10064225
{"_portal_tableListTrace_h5":322},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":590},home,portal-app,resident_人工调度台,10062995
{"_portal_wayBillClickTrace_h5":370},home,portal-app,resident_人工调度台,10050591
{"_portal_tableListTrace_h5":201},home,portal-app,resident_人工调度台,10045649
{"_portal_tableListTrace_h5":165},home,portal-app,resident_人工调度台,10045649
{"_portal_tableListTrace_h5":483},home,portal-app,resident_人工调度台,10050591
{"_portal_makeAssignTrace_h5":1017},home,portal-app,resident_人工调度台,10062110
{"_portal_wayBillClickTrace_h5":315},home,portal-app,resident_人工调度台,10062110
{"_portal_wayBillClickTrace_h5":314},home,portal-app,resident_人工调度台,10062995
{"_portal_tableListTrace_h5":507},home,portal-app,resident_人工调度台,10062995
{"_portal_tableListTrace_h5":799},home,portal-app,resident_人工调度台,10062995
{"_portal_makeAssignTrace_h5":1014},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":296},home,portal-app,resident_人工调度台,10062110
{"_portal_wayBillClickTrace_h5":427},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":302},home,portal-app,resident_人工调度台,10045488
{"_portal_tableListTrace_h5":142},home,portal-app,resident_人工调度台,10060224
{"_portal_tableListTrace_h5":296},home,portal-app,resident_人工调度台,10053163
{"_portal_tableListTrace_h5":606},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":180},home,portal-app,resident_人工调度台,10062110
{"_portal_wayBillClickTrace_h5":489},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":285},home,portal-app,resident_人工调度台,10053163
{"_portal_tableListTrace_h5":321},home,portal-app,resident_人工调度台,10053163
{"_portal_tableListTrace_h5":352},home,portal-app,resident_人工调度台,10053163
{"_portal_tableListTrace_h5":469},home,portal-app,resident_人工调度台,10012091
{"_portal_tableListTrace_h5":275},home,portal-app,resident_人工调度台,10053163
{"_portal_makeAssignTrace_h5":1237},home,portal-app,resident_人工调度台,10062110
{"_portal_wayBillClickTrace_h5":556},home,portal-app,resident_人工调度台,10062110
{"_portal_makeAssignTrace_h5":1025},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":385},home,portal-app,resident_人工调度台,10020235
{"_portal_tableListTrace_h5":471},home,portal-app,resident_人工调度台,10062110
{"_portal_wayBillClickTrace_h5":529},home,portal-app,resident_人工调度台,10054817
{"_portal_tableListTrace_h5":632},home,portal-app,resident_人工调度台,10061288
{"_portal_tableListTrace_h5":484},home,portal-app,resident_人工调度台,10012091
{"_portal_wayBillClickTrace_h5":363},home,portal-app,resident_人工调度台,10063950
{"_portal_makeAssignTrace_h5":808},home,portal-app,resident_人工调度台,10053163
{"_portal_tableListTrace_h5":888},home,portal-app,resident_人工调度台,10053072
{"_portal_makeAssignTrace_h5":1101},home,portal-app,resident_人工调度台,10046080
{"_portal_wayBillClickTrace_h5":484},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":370},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":467},home,portal-app,resident_人工调度台,10063950
{"_portal_tableListTrace_h5":541},home,portal-app,resident_人工调度台,10012091
{"_portal_tableListTrace_h5":156},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":301},home,portal-app,resident_人工调度台,10046080
{"_portal_makeAssignTrace_h5":1021},home,portal-app,resident_人工调度台,10046504
{"_portal_wayBillClickTrace_h5":323},home,portal-app,resident_人工调度台,10062110
{"_portal_wayBillClickTrace_h5":803},home,portal-app,resident_人工调度台,10054817
{"_portal_wayBillClickTrace_h5":312},home,portal-app,resident_人工调度台,10053163
{"_portal_tableListTrace_h5":436},home,portal-app,resident_人工调度台,10063950
{"_portal_wayBillClickTrace_h5":502},home,portal-app,resident_人工调度台,10012091
{"_portal_wayBillClickTrace_h5":327},home,portal-app,resident_人工调度台,10063950
{"_portal_tableListTrace_h5":409},home,portal-app,resident_人工调度台,10053163
{"_portal_tableListTrace_h5":395},home,portal-app,resident_人工调度台,10012091
{"_portal_tableListTrace_h5":426},home,portal-app,resident_人工调度台,10046504
{"_portal_tableListTrace_h5":462},home,portal-app,resident_人工调度台,10046504
{"_portal_wayBillClickTrace_h5":684},home,portal-app,resident_人工调度台,10054817
{"_portal_tableListTrace_h5":341},home,portal-app,resident_人工调度台,10012091
{"_portal_tableListTrace_h5":468},home,portal-app,resident_人工调度台,10053163
{"_portal_tableListTrace_h5":280},home,portal-app,resident_人工调度台,10042107
{"_portal_tableListTrace_h5":484},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":1618},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":367},home,portal-app,resident_人工调度台,10020491
{"_portal_screenTrace_h5":456},home,portal-app,resident_人工调度台,10020235
{"_portal_tableListTrace_h5":270},home,portal-app,resident_人工调度台,10053163
{"_portal_tableListTrace_h5":389},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":437},home,portal-app,resident_人工调度台,10063950
{"_portal_tableListTrace_h5":427},home,portal-app,resident_人工调度台,10020491
{"_portal_wayBillClickTrace_h5":402},home,portal-app,resident_人工调度台,10050309
{"_portal_tableListTrace_h5":722},home,portal-app,resident_人工调度台,10064225
{"_portal_wayBillClickTrace_h5":611},home,portal-app,resident_人工调度台,10054817
{"_portal_tableListTrace_h5":301},home,portal-app,resident_人工调度台,10053163
{"_portal_wayBillClickTrace_h5":186},home,portal-app,resident_人工调度台,10020235
{"_portal_tableListTrace_h5":295},home,portal-app,resident_人工调度台,10053163
{"_portal_tableListTrace_h5":336},home,portal-app,resident_人工调度台,10012147
{"_portal_tableListTrace_h5":223},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":495},home,portal-app,resident_人工调度台,10043039
{"_portal_tableListTrace_h5":443},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":198},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":216},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":260},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":228},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":334},home,portal-app,resident_人工调度台,10043039
{"_portal_tableListTrace_h5":243},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":394},home,portal-app,resident_人工调度台,10043070
{"_portal_tableListTrace_h5":211},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":213},home,portal-app,resident_人工调度台,10026337
{"_portal_tableListTrace_h5":506},home,portal-app,resident_人工调度台,10062805
{"_portal_tableListTrace_h5":292},home,portal-app,resident_人工调度台,10045139
{"_portal_wayBillClickTrace_h5":396},home,portal-app,resident_人工调度台,10062805
{"_portal_wayBillClickTrace_h5":632},home,portal-app,resident_人工调度台,10006063
{"_portal_tableListTrace_h5":527},home,portal-app,resident_人工调度台,10053748
{"_portal_tableListTrace_h5":377},home,portal-app,resident_人工调度台,10062805
{"_portal_tableListTrace_h5":407},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":606},home,portal-app,resident_人工调度台,10053748
{"_portal_tableListTrace_h5":309},home,portal-app,resident_人工调度台,10062805
{"_portal_wayBillClickTrace_h5":1225},home,portal-app,resident_人工调度台,10006063
{"_portal_tableListTrace_h5":279},home,portal-app,resident_人工调度台,10059524
{"_portal_tableListTrace_h5":514},home,portal-app,orderDispatch_人工调度台,10053802
{"_portal_tableListTrace_h5":470},home,portal-app,resident_人工调度台,10059524
{"_portal_tableListTrace_h5":509},home,portal-app,resident_人工调度台,10058938
{"_portal_wayBillClickTrace_h5":338},home,portal-app,resident_人工调度台,10062805
{"_portal_wayBillClickTrace_h5":378},home,portal-app,resident_人工调度台,10058938
{"_portal_makeAssignTrace_h5":1507},home,portal-app,resident_人工调度台,10058938
{"_portal_makeAssignTrace_h5":893},home,portal-app,resident_人工调度台,10062805
{"_portal_tableListTrace_h5":256},home,portal-app,resident_人工调度台,10020491
{"_portal_wayBillClickTrace_h5":373},home,portal-app,resident_人工调度台,10058938
{"_portal_tableListTrace_h5":571},home,portal-app,resident_人工调度台,10055588
{"_portal_wayBillClickTrace_h5":407},home,portal-app,resident_人工调度台,10058938
{"_portal_wayBillClickTrace_h5":307},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":646},home,portal-app,orderDispatch_人工调度台,10053802
{"_portal_tableListTrace_h5":722},home,portal-app,resident_人工调度台,10059374
{"_portal_tableListTrace_h5":757},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":549},home,portal-app,resident_人工调度台,10064420
{"_portal_wayBillClickTrace_h5":378},home,portal-app,resident_人工调度台,10060855
{"_portal_tableListTrace_h5":556},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":428},home,portal-app,resident_人工调度台,10055588
{"_portal_wayBillClickTrace_h5":188},home,portal-app,dispatch_人工调度台,2837
{"_portal_wayBillClickTrace_h5":461},home,portal-app,resident_人工调度台,10058938
{"_portal_tableListTrace_h5":688},home,portal-app,resident_人工调度台,10060855
{"_portal_wayBillClickTrace_h5":224},home,portal-app,distributionRent_人工调度台,10065838
{"_portal_tableListTrace_h5":576},home,portal-app,resident_人工调度台,10059375
{"_portal_makeAssignTrace_h5":1347},home,portal-app,resident_人工调度台,10058938
{"_portal_wayBillClickTrace_h5":257},home,portal-app,distributionRent_人工调度台,10065838
{"_portal_tableListTrace_h5":368},home,portal-app,resident_人工调度台,10002953
{"_portal_tableListTrace_h5":384},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":384},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":289},home,portal-app,resident_人工调度台,10064420
{"_portal_makeAssignTrace_h5":4609},home,portal-app,resident_人工调度台,10064420
{"_portal_tableListTrace_h5":298},home,portal-app,resident_人工调度台,10059375
{"_portal_tableListTrace_h5":2822},home,portal-app,resident_人工调度台,10058626
{"_portal_wayBillClickTrace_h5":276},home,portal-app,resident_人工调度台,10062805
{"_portal_tableListTrace_h5":359},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":331},home,portal-app,resident_人工调度台,10059375
{"_portal_tableListTrace_h5":428},home,portal-app,resident_人工调度台,10058626
{"_portal_wayBillClickTrace_h5":538},home,portal-app,resident_人工调度台,10062805
{"_portal_wayBillClickTrace_h5":488},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":228},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":13177},home,portal-app,resident_人工调度台,19722
{"_portal_wayBillClickTrace_h5":441},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":495},home,portal-app,resident_人工调度台,10020491
{"_portal_makeAssignTrace_h5":1033},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":313},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":394},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":409},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":421},home,portal-app,resident_人工调度台,10053072
{"_portal_tableListTrace_h5":326},home,portal-app,resident_人工调度台,10043539
{"_portal_wayBillClickTrace_h5":338},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":536},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":387},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":243},home,portal-app,resident_人工调度台,10058626
{"_portal_wayBillClickTrace_h5":378},home,portal-app,resident_人工调度台,10043539
{"_portal_tableListTrace_h5":240},home,portal-app,resident_人工调度台,10045094
{"_portal_tableListTrace_h5":267},home,portal-app,resident_人工调度台,10058626
{"_portal_wayBillClickTrace_h5":359},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":682},home,portal-app,resident_人工调度台,10053072
{"_portal_tableListTrace_h5":317},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":376},home,portal-app,resident_人工调度台,10062805
{"_portal_tableListTrace_h5":289},home,portal-app,resident_人工调度台,10045094
{"_portal_wayBillClickTrace_h5":406},home,portal-app,resident_人工调度台,10062805
{"_portal_tableListTrace_h5":580},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":394},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":460},home,portal-app,resident_人工调度台,10055588
{"_portal_makeAssignTrace_h5":1373},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":650},home,portal-app,resident_人工调度台,10062805
{"_portal_tableListTrace_h5":760},home,portal-app,resident_人工调度台,10064905
{"_portal_wayBillClickTrace_h5":437},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":331},home,portal-app,resident_人工调度台,10043163
{"_portal_tableListTrace_h5":507},home,portal-app,resident_人工调度台,10043163
{"_portal_tableListTrace_h5":571},home,portal-app,resident_人工调度台,10064771
{"_portal_tableListTrace_h5":350},home,portal-app,resident_人工调度台,10064771
{"_portal_wayBillClickTrace_h5":310},home,portal-app,resident_人工调度台,10043163
{"_portal_tableListTrace_h5":643},home,portal-app,resident_人工调度台,10064771
{"_portal_makeAssignTrace_h5":991},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":458},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":394},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":588},home,portal-app,resident_人工调度台,10043163
{"_portal_tableListTrace_h5":617},home,portal-app,dispatch_人工调度台,10044595
{"_portal_wayBillClickTrace_h5":351},home,portal-app,resident_人工调度台,10043163
{"_portal_tableListTrace_h5":445},home,portal-app,resident_人工调度台,10064771
{"_portal_tableListTrace_h5":873},home,portal-app,resident_人工调度台,10040864
{"_portal_tableListTrace_h5":430},home,portal-app,resident_人工调度台,10040864
{"_portal_wayBillClickTrace_h5":244},home,portal-app,resident_人工调度台,10042604
{"_portal_tableListTrace_h5":342},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":180},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":246},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":19357},home,portal-app,distributionRent_人工调度台,10061132
{"_portal_tableListTrace_h5":209},home,portal-app,resident_人工调度台,10060510
{"_portal_wayBillClickTrace_h5":297},home,portal-app,resident_人工调度台,10064420
{"_portal_tableListTrace_h5":226},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":209},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":196},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":171},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":279},home,portal-app,resident_人工调度台,10064420
{"_portal_tableListTrace_h5":542},home,portal-app,resident_人工调度台,10064235
{"_portal_tableListTrace_h5":6520},home,portal-app,distributionRent_人工调度台,10061132
{"_portal_tableListTrace_h5":502},home,portal-app,resident_人工调度台,10064235
{"_portal_tableListTrace_h5":13815},home,portal-app,resident_人工调度台,19722
{"_portal_tableListTrace_h5":523},home,portal-app,resident_人工调度台,10059374
{"_portal_tableListTrace_h5":287},home,portal-app,resident_人工调度台,10056003
{"_portal_tableListTrace_h5":641},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":693},home,portal-app,resident_人工调度台,10053748
{"_portal_tableListTrace_h5":626},home,portal-app,resident_人工调度台,10062854
{"_portal_tableListTrace_h5":240},home,portal-app,resident_人工调度台,10051110
{"_portal_wayBillClickTrace_h5":517},home,portal-app,resident_人工调度台,10062110
{"_portal_makeAssignTrace_h5":9662},home,portal-app,resident_人工调度台,10064420
{"_portal_tableListTrace_h5":355},home,portal-app,resident_人工调度台,10051110
{"_portal_tableListTrace_h5":307},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":318},home,portal-app,resident_人工调度台,10053748
{"_portal_tableListTrace_h5":727},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":478},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":460},home,portal-app,resident_人工调度台,10050411
{"_portal_tableListTrace_h5":400},home,portal-app,resident_人工调度台,10051110
{"_portal_tableListTrace_h5":244},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":223},home,portal-app,resident_人工调度台,10051110
{"_portal_tableListTrace_h5":139},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":293},home,portal-app,resident_人工调度台,10050411
{"_portal_tableListTrace_h5":256},home,portal-app,resident_人工调度台,10050411
{"_portal_tableListTrace_h5":564},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":464},home,portal-app,dispatch_人工调度台,10044595
{"_portal_tableListTrace_h5":686},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":290},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":684},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":174},home,portal-app,resident_人工调度台,10062110
{"_portal_wayBillClickTrace_h5":572},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":367},home,portal-app,resident_人工调度台,10040069
{"_portal_tableListTrace_h5":829},home,portal-app,resident_人工调度台,10065146
{"_portal_tableListTrace_h5":484},home,portal-app,resident_人工调度台,10040069
{"_portal_tableListTrace_h5":427},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":382},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":611},home,portal-app,resident_人工调度台,10055588
{"_portal_wayBillClickTrace_h5":176},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":149},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":761},home,portal-app,resident_人工调度台,10065287
{"_portal_tableListTrace_h5":188},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":198},home,portal-app,resident_人工调度台,10062110
{"_portal_wayBillClickTrace_h5":300},home,portal-app,resident_人工调度台,10040069
{"_portal_tableListTrace_h5":315},home,portal-app,dispatch_人工调度台,2837
{"_portal_wayBillClickTrace_h5":279},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":367},home,portal-app,resident_人工调度台,10063693
{"_portal_tableListTrace_h5":161},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":689},home,portal-app,resident_人工调度台,10065287
{"_portal_tableListTrace_h5":581},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":414},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":529},home,portal-app,resident_人工调度台,10063506
{"_portal_tableListTrace_h5":177},home,portal-app,resident_人工调度台,10051110
{"_portal_makeAssignTrace_h5":891},home,portal-app,resident_人工调度台,10040069
{"_portal_tableListTrace_h5":470},home,portal-app,resident_人工调度台,10046504
{"_portal_tableListTrace_h5":569},home,portal-app,resident_人工调度台,10062110
{"_portal_wayBillClickTrace_h5":275},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":195},home,portal-app,resident_人工调度台,10051110
{"_portal_tableListTrace_h5":558},home,portal-app,resident_人工调度台,10039345
